11	01/01/2016	09:12	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
12	01/01/2016	09:13	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
13	01/01/2016	-	-	-	-	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
14	01/01/2016	09:15	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
15	01/01/2016	09:16	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
16	01/01/2016	09:17	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
17	01/01/2016	09:18	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
18	01/01/2016	09:19	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
19	01/01/2016	09:20	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
20	01/01/2016	09:21	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	27/01/2016	09:02	12:00	13:00	18:01	28/01/2016	09:02	12:00	13:00	18:01	29/01/2016	09:02	12:00	13:00	18:01
