11	01/01/2016	09:25	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	13:00	14:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
12	01/01/2016	09:27	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
13	01/01/2016	09:29	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
14	01/01/2016	09:31	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
15	01/01/2016	09:33	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
16	01/01/2016	09:35	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
17	01/01/2016	09:37	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
18	01/01/2016	09:39	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
19	01/01/2016	09:41	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
20	01/01/2016	09:43	12:00	13:00	18:01	02/01/2016	09:02	12:00	13:00	18:01	03/01/2016	09:02	12:00	13:00	18:01	04/01/2016	09:02	12:00	13:00	18:01	05/01/2016	09:02	12:00	13:00	18:01	06/01/2016	09:02	12:00	13:00	18:01	07/01/2016	09:02	12:00	13:00	18:01	08/01/2016	09:02	12:00	13:00	18:01	09/01/2016	09:02	12:00	13:00	18:01	10/01/2016	09:02	12:00	13:00	18:01	11/01/2016	09:02	12:00	13:00	18:01	12/01/2016	09:02	12:00	13:00	18:01	13/01/2016	09:02	12:00	13:00	18:01	14/01/2016	09:02	12:00	13:00	18:01	15/01/2016	09:02	12:00	13:00	18:01	16/01/2016	09:02	12:00	13:00	18:01	17/01/2016	09:02	12:00	13:00	18:01	18/01/2016	09:02	12:00	13:00	18:01	19/01/2016	09:02	12:00	13:00	18:01	20/01/2016	09:02	12:00	13:00	18:01	21/01/2016	09:02	12:00	13:00	18:01	22/01/2016	09:02	12:00	13:00	18:01	23/01/2016	09:02	12:00	13:00	18:01	24/01/2016	09:02	12:00	13:00	18:01	25/01/2016	09:02	12:00	13:00	18:01	26/01/2016	09:02	12:00	13:00	18:01	
